origin,timestamp,on_tour,code
IGO0706,01/24/2014 11:27:38,,FLBVR
IGO0707,01/24/2014 11:27:40,,FABVR
IGO0708,01/24/2014 11:27:44,,FLBVV
IGO0709,01/24/2014 11:27:45,,FAAPV
IGO0710,01/24/2014 11:27:48,,FFCVR
IGO0711,01/24/2014 11:27:50,,FFCPV
IGO0712,01/24/2014 11:27:55,,FLAPV
IGO0713,01/24/2014 11:27:56,,FLBPV
IGO0714,01/24/2014 11:27:59,,YSP
IGO0715,01/24/2014 11:28:05,,XHHVR
IGO0716,01/24/2014 11:28:10,,XHHPV
IGO0717,01/24/2014 11:28:16,,XCCFN
IGO0718,01/24/2014 11:28:42,,RABQM
IGO0719,01/24/2014 11:28:56,,RAAQM
IGO0720,01/24/2014 11:29:02,,RLAPV
IGO0721,01/24/2014 11:29:03,,RLAVR
IGO0722,01/24/2014 11:29:05,,RLBVR
IGO0723,01/24/2014 11:29:06,,RLBPV
IGO0724,01/24/2014 11:29:10,,MPWQM
IGO0725,01/24/2014 11:29:14,,RLAQM
IGO0726,01/24/2014 11:29:20,,MPWQM
IGO0727,01/24/2014 11:29:25,,RAAQM
IGO0728,01/24/2014 11:29:28,,MPBQM
IGO0729,01/24/2014 11:29:29,,FLAQM
IGO0730,01/24/2014 11:29:33,,RVVQM
IGO0731,01/24/2014 11:29:35,,RVTQM
IGO0732,01/24/2014 11:29:41,,RAAQM
IGO0733,01/24/2014 11:29:44,,MPKQM
IGO0734,01/24/2014 11:29:58,,FVT
IGO0735,01/24/2014 11:30:09,,RLAQM
IGO0736,01/24/2014 11:30:12,,FLBQM
IGO0737,01/24/2014 11:30:26,,YTT
IGO0738,01/24/2014 11:30:27,,X
IGO0739,01/24/2014 11:30:56,,*N* KST DICT
IGO0740,01/24/2014 11:31:01,,FABDP
IGO0741,01/24/2014 11:31:09,,FLBDP
IGO0742,01/24/2014 11:31:18,,0
IGO0743,01/24/2014 11:31:20,,0
IGO0744,01/24/2014 11:31:58,,*N*
IGO0745,01/24/2014 11:32:29,,*DEL
IGO0746,01/24/2014 11:32:45,,*N* BACK
IGO0747,01/24/2014 11:32:48,,FABLO
IGO0748,01/24/2014 11:32:53,,YTT
IGO0749,01/24/2014 11:32:59,,XBBLODT
IGO0750,01/24/2014 11:33:00,,FFO
IGO0751,01/24/2014 11:33:02,,FLBDT
IGO0752,01/24/2014 11:33:03,,AES
IGO0753,01/24/2014 11:33:07,,FLBLO
IGO0754,01/24/2014 11:33:11,,FABXX
IGO0755,01/24/2014 11:33:28,,RABXX
IGO0756,01/24/2014 11:33:31,,OVP
IGO0757,01/24/2014 11:33:40,,MPWLO
IGO0758,01/24/2014 11:33:45,,O
IGO0759,01/24/2014 11:34:21,,END LOSING FOCAL IN MASSIVE BP PATCH
IGO0760,01/24/2014 11:36:50,,PNE YTT
IGO0761,01/24/2014 11:37:50,,F:WH PART III
IGO0762,01/24/2014 11:37:50,,YTT
IGO0763,01/24/2014 11:37:50,,XAADP
IGO0764,01/24/2014 11:37:50,,XBBQMDU
IGO0765,01/24/2014 11:38:03,,MLBQM
IGO0766,01/24/2014 11:38:06,,RLBDP
IGO0767,01/24/2014 11:38:08,,MABFN
IGO0768,01/24/2014 11:38:09,,MAAFN
IGO0769,01/24/2014 11:38:11,,RLAFN
IGO0770,01/24/2014 11:38:25,,MABQM
IGO0771,01/24/2014 11:38:42,,FAAFN
IGO0772,01/24/2014 11:38:47,,FAAQM
IGO0773,01/24/2014 11:38:50,,APWQMFN D
IGO0774,01/24/2014 11:38:53,,FLAQM
IGO0775,01/24/2014 11:38:54,,FLAFN
IGO0776,01/24/2014 11:38:56,,MLBQM
IGO0777,01/24/2014 11:38:58,,MLBFN
IGO0778,01/24/2014 11:39:03,,AVI SERIES D
IGO0779,01/24/2014 11:39:04,,AVL1 D
IGO0780,01/24/2014 11:39:13,,FABNE
IGO0781,01/24/2014 11:39:14,,FAANE
IGO0782,01/24/2014 11:39:17,,FFCNE
IGO0783,01/24/2014 11:39:22,,RABPV
IGO0784,01/24/2014 11:39:27,,FLANE
IGO0785,01/24/2014 11:39:27,,RLBNE
IGO0786,01/24/2014 11:39:35,,MLBPV
IGO0787,01/24/2014 11:39:47,,SUR
IGO0788,01/24/2014 11:39:49,,C POOP
IGO0789,01/24/2014 11:39:51,,FVQ
IGO0790,01/24/2014 11:39:54,,AEU
IGO0791,01/24/2014 11:40:23,,YTT
IGO0792,01/24/2014 11:40:25,,X
IGO0793,01/24/2014 11:40:33,,FVQ
SEP2040,01/24/2014 11:40:36,,PDQ YFFBP
IGO0794,01/24/2014 11:40:40,,FABPV
IGO0795,01/24/2014 11:40:42,,FAAPV
IGO0796,01/24/2014 11:40:47,,FLAPV
IGO0797,01/24/2014 11:40:53,,FLBPV
IGO0798,01/24/2014 11:40:59,,FABVE
IGO0799,01/24/2014 11:41:01,,RLBVE
IGO0800,01/24/2014 11:41:08,,FABDA
IGO0801,01/24/2014 11:41:15,,FLBDA
IGO0802,01/24/2014 11:41:18,,FABVE
IGO0803,01/24/2014 11:41:20,,FLBVE
IGO0804,01/24/2014 11:41:22,,FABDG
IGO0805,01/24/2014 11:41:25,,FAADG
IGO0806,01/24/2014 11:41:41,,RABON
IGO0807,01/24/2014 11:41:43,,RAAON
IGO0808,01/24/2014 11:41:50,,FLADG
IGO0809,01/24/2014 11:41:55,,STEBP
IGO0810,01/24/2014 11:41:55,,HFBP
IGO0811,01/24/2014 11:41:57,,HC B
SEP2041,01/24/2014 11:42:00,,!START
SEP2042,01/24/2014 11:42:00,,!audiofile speaker=[SEP] filename=[2014.01.24.AA.SEP.3FIGHTS_VN811178]
SEP2043,01/24/2014 11:42:00,,!qualityStartPossiblyMissed=[yes]
SEP2044,01/24/2014 11:42:00,,!qualityRestPossiblyMissed=[no]
SEP2045,01/24/2014 11:42:00,,!initiator=[TJ] victim=[VR]
SEP2046,01/24/2014 11:42:00,,/*!initial opponents=[]
SEP2047,01/24/2014 11:42:00,,/*!Resource type=[food/monkey/other] detail=[id of food or monkey] comment=[]
SEP2048,01/24/2014 11:42:00,,AGTTJVR
SEP2049,01/24/2014 11:42:00,,AESVRTJ
SEP2050,01/24/2014 11:42:00,,AGTDAVR
SEP2051,01/24/2014 11:42:00,,AVTXX SC
SEP2052,01/24/2014 11:42:00,,AGQVRTJ
SEP2053,01/24/2014 11:42:00,,!audience=[TJ BI WH VR UB VE DA]
SEP2054,01/24/2014 11:42:00,,!#audience min=[10] max=[10]
SEP2055,01/24/2014 11:42:00,,/*!Winner=[] evidence=[DisplacedLess/ObtainedResource/other] comment=[]
SEP2056,01/24/2014 11:42:00,,/*!Loser=[] evidence=[DisplacedMore/LostResource/other] comment=[]
SEP2057,01/24/2014 11:42:00,,/*!wound actor=[id] victim=[id] type=[] location=[] comment=[]
SEP2058,01/24/2014 11:42:00,,!qualityHelperPossiblyMissed=[no]
SEP2059,01/24/2014 11:42:00,,!qualityRedirectVictimPossiblyMissed=[yes]
SEP2060,01/24/2014 11:42:00,,!qualityMaxAggressionPossiblyMissed=[no/yes]
SEP2061,01/24/2014 11:42:00,,!protocolUsed=[FightProtocol]
SEP2062,01/24/2014 11:42:00,,!END
IGO0812,01/24/2014 11:42:07,,HFBP FD
IGO0813,01/24/2014 11:42:09,,FLAON WT
IGO0814,01/24/2014 11:42:21,,HFBP BIBI
IGO0815,01/24/2014 11:42:28,,PON YFFBP 2DGWH
IGO0816,01/24/2014 11:42:29,,HC I
IGO0817,01/24/2014 11:42:30,,AVO
IGO0818,01/24/2014 11:42:33,,HC BI
IGO0819,01/24/2014 11:42:39,,PDG YFFBP 2ONWH
IGO0820,01/24/2014 11:42:43,,PWH YFFBP 2ONDG
IGO0821,01/24/2014 11:42:45,,HC I
IGO0822,01/24/2014 11:42:46,,RLBON
IGO0823,01/24/2014 11:42:49,,AVO SERIES
IGO0824,01/24/2014 11:42:54,,RABNC
IGO0825,01/24/2014 11:42:57,,YFFBP
IGO0826,01/24/2014 11:42:59,,XBBNCDG
SEP2063,01/24/2014 11:43:00,,!START
SEP2064,01/24/2014 11:43:00,,!audiofile speaker=[sep] filename=[2014.01.24.AA.SEP.3FIGHTS_VN811178]
SEP2065,01/24/2014 11:43:00,,!qualityStartPossiblyMissed=[no]
SEP2066,01/24/2014 11:43:00,,!qualityRestPossiblyMissed=[yes]
SEP2067,01/24/2014 11:43:00,,!initiator=[TJ] victim=[BI]
SEP2068,01/24/2014 11:43:00,,/*!initial opponents=[]
SEP2069,01/24/2014 11:43:00,,!Resource type=[food] detail=[BP] comment=[]
SEP2070,01/24/2014 11:43:00,,AGUTJBI
SEP2071,01/24/2014 11:43:00,,"C RESOURCE BP, BI ORIGINALLY HAD THE BP"
SEP2072,01/24/2014 11:43:00,,AGQVRBI
SEP2073,01/24/2014 11:43:00,,C BI KEEPS THE BP
SEP2074,01/24/2014 11:43:00,,AGJTJBI
SEP2075,01/24/2014 11:43:00,,AGTTJBI
SEP2076,01/24/2014 11:43:00,,AGTXXBI
SEP2077,01/24/2014 11:43:00,,CQ MISSING SOME ACTION (OTHERS ALSO GT BILBO) AND MISS MOST OF THE HUGE AUDIENCE
SEP2078,01/24/2014 11:43:00,,!audience=[TJ BI WH VR UB VE DA]
SEP2079,01/24/2014 11:43:00,,!#audience min=[10] max=[10]
SEP2080,01/24/2014 11:43:00,,!Winner=[BI] evidence=[ObtainedResource] comment=[BI KEPT THE BP BUT HE ALSO HAD IT ORIGINALLY]
SEP2081,01/24/2014 11:43:00,,!Loser=[TJ] evidence=[LostResource] comment=[DID NOT SUCCEED IN OBTAINING BP FROM BI]
SEP2082,01/24/2014 11:43:00,,/*!wound actor=[id] victim=[id] type=[] location=[] comment=[]
SEP2083,01/24/2014 11:43:00,,!qualityHelperPossiblyMissed=[yes]
SEP2084,01/24/2014 11:43:00,,!qualityRedirectVictimPossiblyMissed=[no]
SEP2085,01/24/2014 11:43:00,,!qualityMaxAggressionPossiblyMissed=[no]
SEP2086,01/24/2014 11:43:00,,!protocolUsed=[FightProtocol]
SEP2087,01/24/2014 11:43:00,,!END
IGO0827,01/24/2014 11:43:09,,XCCONVE
IGO0828,01/24/2014 11:43:16,,HC IIII
IGO0829,01/24/2014 11:43:27,,OVP
IGO0830,01/24/2014 11:43:38,,AVYDADU
IGO0831,01/24/2014 11:43:40,,AVODU
IGO0832,01/24/2014 11:43:41,,SAS
IGO0833,01/24/2014 11:43:52,,AGTDPXX
IGO0834,01/24/2014 11:43:53,,IVP
IGO0835,01/24/2014 11:43:56,,HFBP B
IGO0836,01/24/2014 11:43:56,,SAS
IGO0837,01/24/2014 11:43:57,,HC I
SEP2088,01/24/2014 11:44:00,,!START
SEP2089,01/24/2014 11:44:00,,!audiofile speaker=[SEP] filename=[2014.01.24.AA.SEP.3FIGHTS_VN811178]
SEP2090,01/24/2014 11:44:00,,!audiofile speaker=[sep] filename=[2014.01.24.AA.SEP.FIGHT_UB-VRVN811179]
SEP2091,01/24/2014 11:44:00,,!qualityStartPossiblyMissed=[yes]
SEP2092,01/24/2014 11:44:00,,!qualityRestPossiblyMissed=[no]
SEP2093,01/24/2014 11:44:00,,!initiator=[VR] victim=[UB]
SEP2094,01/24/2014 11:44:00,,/*!initial opponents=[]
SEP2095,01/24/2014 11:44:00,,!Resource type=[food] detail=[BP] comment=[]
SEP2096,01/24/2014 11:44:00,,C SQUABBLE IN THE BP PATCH
SEP2097,01/24/2014 11:44:00,,AVYUBVR
SEP2098,01/24/2014 11:44:00,,C VR VS. UB
SEP2099,01/24/2014 11:44:00,,"C VR WINS DISPUTE OVER BP, GETS RESOURCE"
SEP2100,01/24/2014 11:44:00,,CQ COMPLETE
SEP2101,01/24/2014 11:44:00,,AVYUBVR
SEP2102,01/24/2014 11:44:00,,"CA 10 MONKEYS IN AUDIENCE, INCLUDING WH,VE,TJ, UB, VR"
SEP2103,01/24/2014 11:44:00,,!audience=[TJ BI WH VR UB VE DA]
SEP2104,01/24/2014 11:44:00,,!#audience min=[10] max=[10]
SEP2105,01/24/2014 11:44:00,,!Winner=[VR] evidence=[ObtainedResource] comment=[]
SEP2106,01/24/2014 11:44:00,,!Loser=[UB] evidence=[LostResource] comment=[]
SEP2107,01/24/2014 11:44:00,,/*!wound actor=[id] victim=[id] type=[] location=[] comment=[]
SEP2108,01/24/2014 11:44:00,,!qualityHelperPossiblyMissed=[no]
SEP2109,01/24/2014 11:44:00,,!qualityRedirectVictimPossiblyMissed=[no]
SEP2110,01/24/2014 11:44:00,,!qualityMaxAggressionPossiblyMissed=[yes]
SEP2111,01/24/2014 11:44:00,,!protocolUsed=[FightProtocol]
SEP2112,01/24/2014 11:44:00,,!END
IGO0838,01/24/2014 11:44:00,,SAS
IGO0839,01/24/2014 11:44:00,,HC D
IGO0840,01/24/2014 11:44:02,,SAS
IGO0841,01/24/2014 11:44:14,,HFBP
IGO0842,01/24/2014 11:44:19,,FAAXJ
IGO0843,01/24/2014 11:44:20,,FLAXJ
IGO0844,01/24/2014 11:44:23,,HC LFD
IGO0845,01/24/2014 11:44:23,,SAS
IGO0846,01/24/2014 11:44:24,,SAS
IGO0847,01/24/2014 11:44:32,,AVDG G SERIES D
IGO0848,01/24/2014 11:44:35,,AVY FAV
IGO0849,01/24/2014 11:44:37,,AES FAV
IGO0850,01/24/2014 11:44:39,,HC B
IGO0851,01/24/2014 11:44:45,,HC I
IGO0852,01/24/2014 11:44:55,,HFBP B
IGO0853,01/24/2014 11:45:03,,FAADGFAATJ
IGO0854,01/24/2014 11:45:06,,*N* RABTJ B4
IGO0855,01/24/2014 11:45:14,,**QM NOT DG
IGO0856,01/24/2014 11:45:17,,RLBDG
IGO0857,01/24/2014 11:45:20,,*XJ=NC
IGO0858,01/24/2014 11:45:24,,RAAQM
IGO0859,01/24/2014 11:45:25,,YVF
IGO0860,01/24/2014 11:45:26,,XAAQM
IGO0861,01/24/2014 11:45:41,,XBBNCTJLOVEDP
IGO0862,01/24/2014 11:46:03,,HFBP BIIID
IGO0863,01/24/2014 11:46:06,,SLEBP
IGO0864,01/24/2014 11:46:28,,_LAQM WT
SEP2113,01/24/2014 11:46:37,,PJP YVF 2VR 3DG
IGO0865,01/24/2014 11:46:56,,RLBQM
SEP2114,01/24/2014 11:47:01,,PUB YWW 1DG 2JP
IGO0866,01/24/2014 11:47:06,,FLBTJ
SEP2115,01/24/2014 11:47:12,,PDG YFFBP 1JPUB
IGO0867,01/24/2014 11:47:22,,FAAVE
IGO0868,01/24/2014 11:47:28,,RLAVE
IGO0869,01/24/2014 11:47:35,,FAADP
IGO0870,01/24/2014 11:47:53,,YVF
IGO0871,01/24/2014 11:47:53,,XAADP
IGO0872,01/24/2014 11:47:53,,XBBVE
IGO0873,01/24/2014 11:47:53,,XCCTJONQM
IGO0874,01/24/2014 11:48:34,,RABDA
IGO0875,01/24/2014 11:48:49,,RAADA
IGO0876,01/24/2014 11:48:51,,IVP
IGO0877,01/24/2014 11:48:54,,SLEBP
IGO0878,01/24/2014 11:48:56,,FABON
IGO0879,01/24/2014 11:49:04,,FAAON
IGO0880,01/24/2014 11:49:07,,RLADA
IGO0881,01/24/2014 11:49:13,,FLBDA
IGO0882,01/24/2014 11:49:29,,_LBDP
IGO0883,01/24/2014 11:49:32,,OVP
IGO0884,01/24/2014 11:50:07,,C MESSY PROXES NOW
IGO0885,01/24/2014 11:50:23,,RABLO
IGO0886,01/24/2014 11:50:23,,YVF
IGO0887,01/24/2014 11:50:28,,XBBLOQM
IGO0888,01/24/2014 11:50:30,,XCCDAKH
IGO0889,01/24/2014 11:50:47,,IVP
IGO0890,01/24/2014 11:51:04,,HFBP FIIII
IGO0891,01/24/2014 11:51:14,,*DA=PC LAST ONLY
IGO0892,01/24/2014 11:51:17,,HC II
IGO0893,01/24/2014 11:51:21,,*N* XBBPC NOT DA
IGO0894,01/24/2014 11:51:28,,*X3=UB NOT QM
IGO0895,01/24/2014 11:51:36,,HC I
IGO0896,01/24/2014 11:52:01,,HFBP FBIID
IGO0897,01/24/2014 11:52:29,,HFBP B
IGO0898,01/24/2014 11:52:31,,RABKH
IGO0899,01/24/2014 11:52:32,,AVY
IGO0900,01/24/2014 11:52:36,,AES
IGO0901,01/24/2014 11:52:43,,HC II
IGO0902,01/24/2014 11:52:47,,AVYVEDG
IGO0903,01/24/2014 11:52:52,,HC II
IGO0904,01/24/2014 11:52:53,,RLBLO
IGO0905,01/24/2014 11:52:53,,YFFBP
IGO0906,01/24/2014 11:52:53,,XBBKHUBPC
IGO0907,01/24/2014 11:52:53,,XCCLO
IGO0908,01/24/2014 11:53:14,,AVY
IGO0909,01/24/2014 11:53:24,,HC III
IGO0910,01/24/2014 11:53:26,,RLBPC
IGO0911,01/24/2014 11:53:33,,AVODT SERIES
IGO0912,01/24/2014 11:53:39,,HFBP I
IGO0913,01/24/2014 11:53:46,,CF ALL ALREADY CHEWED OPEN
IGO0914,01/24/2014 11:53:48,,HC ID
IGO0915,01/24/2014 11:53:55,,FLBKH
IGO0916,01/24/2014 11:53:58,,FABVR
IGO0917,01/24/2014 11:53:59,,FAAVR
IGO0918,01/24/2014 11:54:01,,FABNC
IGO0919,01/24/2014 11:54:20,,FABPV
IGO0920,01/24/2014 11:54:20,,FAAPV
IGO0921,01/24/2014 11:54:35,,FFO
IGO0922,01/24/2014 11:54:41,,FFO
IGO0923,01/24/2014 11:54:53,,FFO
IGO0924,01/24/2014 11:54:56,,FFO
IGO0925,01/24/2014 11:55:08,,FFO
IGO0926,01/24/2014 11:55:20,,FFO
IGO0927,01/24/2014 11:55:24,,YWS
IGO0928,01/24/2014 11:55:24,,XAAPVVR
IGO0929,01/24/2014 11:55:24,,XBBNC
IGO0930,01/24/2014 11:55:24,,XCCDQNE
IGO0931,01/24/2014 11:55:37,,AVODA
IGO0932,01/24/2014 11:55:53,,RLAVR
IGO0933,01/24/2014 11:55:56,,RLBVR
IGO0934,01/24/2014 11:55:58,,FLAPV
IGO0935,01/24/2014 11:56:01,,FAANC
IGO0936,01/24/2014 11:56:06,,HS BD
IGO0937,01/24/2014 11:56:09,,FLANC
IGO0938,01/24/2014 11:56:29,,FABVR
IGO0939,01/24/2014 11:56:34,,FABON
IGO0940,01/24/2014 11:56:36,,FLBNC
IGO0941,01/24/2014 11:56:37,,FLBPV
IGO0942,01/24/2014 11:56:39,,FAAVR
IGO0943,01/24/2014 11:56:46,,FMIVR
IGO0944,01/24/2014 11:56:50,,RMMVR
IGO0945,01/24/2014 11:56:57,,RLBON
IGO0946,01/24/2014 11:57:11,,RMOVR
IGO0947,01/24/2014 11:57:14,,AGTVROO D
IGO0948,01/24/2014 11:57:28,,RABBI
IGO0949,01/24/2014 11:57:29,,FVT
IGO0950,01/24/2014 11:57:34,,FVT
IGO0951,01/24/2014 11:57:36,,RAABI
IGO0952,01/24/2014 11:57:38,,FVP
IGO0953,01/24/2014 11:57:42,,AMIBIVR
IGO0954,01/24/2014 11:57:43,,FFIBI
IGO0955,01/24/2014 11:57:51,,YSF
IGO0956,01/24/2014 11:57:51,,XHHBIVR
IGO0957,01/24/2014 11:57:51,,XCCNCAJONKJKHLO
IGO0958,01/24/2014 11:58:09,,AMMVRBI
IGO0959,01/24/2014 11:58:16,,FVTVR
IGO0960,01/24/2014 11:58:21,,FFCBI
IGO0961,01/24/2014 11:58:30,,SAO
IGO0962,01/24/2014 11:58:34,,RABAJ
IGO0963,01/24/2014 11:58:37,,FVT
IGO0964,01/24/2014 11:58:37,,FFO
IGO0965,01/24/2014 11:58:46,,FFO
IGO0966,01/24/2014 11:58:48,,RAAAJ
IGO0967,01/24/2014 11:59:09,,FFO
IGO0968,01/24/2014 11:59:37,,HL
IGO0969,01/24/2014 11:59:52,,FFO
IGO0970,01/24/2014 11:59:54,,RLAVR
IGO0971,01/24/2014 12:00:09,,FFO
IGO0972,01/24/2014 12:00:23,,FLABI
IGO0973,01/24/2014 12:00:25,,RLBVR
IGO0974,01/24/2014 12:00:25,,YWS/SF
IGO0975,01/24/2014 12:00:25,,XHHAJ
IGO0976,01/24/2014 12:00:25,,XBBBI
IGO0977,01/24/2014 12:00:25,,XCCOPNCLO
IGO0978,01/24/2014 12:01:03,,FLAAJ
IGO0979,01/24/2014 12:01:05,,FLBBI
IGO0980,01/24/2014 12:01:07,,FLBAJ
IGO0981,01/24/2014 12:01:29,,RABDP
IGO0982,01/24/2014 12:01:31,,FABVR
IGO0983,01/24/2014 12:01:44,,STEBP
IGO0984,01/24/2014 12:02:01,,HFBP BIII
IGO0985,01/24/2014 12:02:12,,HC II
IGO0986,01/24/2014 12:02:14,,FAAVR
IGO0987,01/24/2014 12:02:19,,HC B
IGO0988,01/24/2014 12:02:21,,FAVVR
IGO0989,01/24/2014 12:02:22,,HC D
IGO0990,01/24/2014 12:02:23,,SLEBP
IGO0991,01/24/2014 12:02:25,,FLBDP
IGO0992,01/24/2014 12:02:27,,FLAVR
IGO0993,01/24/2014 12:02:28,,FLBVR
IGO0994,01/24/2014 12:02:46,,FABUB
IGO0995,01/24/2014 12:02:48,,FAAUB
IGO0996,01/24/2014 12:02:52,,FABDA
IGO0997,01/24/2014 12:02:56,,YTT
IGO0998,01/24/2014 12:03:02,,XAADA
IGO0999,01/24/2014 12:03:06,,XBBDUUBON
IGO1000,01/24/2014 12:03:08,,FINDA
IGO1001,01/24/2014 12:03:18,,RMMDA
IGO1002,01/24/2014 12:03:23,,RAAON
IGO1003,01/24/2014 12:03:28,,AGTONOH KST D
IGO1004,01/24/2014 12:03:32,,RMODA WT
IGO1005,01/24/2014 12:03:36,,RLAON
IGO1006,01/24/2014 12:03:50,,FISDA
IGO1007,01/24/2014 12:03:53,,RABLO
IGO1008,01/24/2014 12:04:06,,FFO
IGO1009,01/24/2014 12:04:16,,_AAUB
IGO1010,01/24/2014 12:04:19,,RABVE
IGO1011,01/24/2014 12:04:20,,RAAVE
IGO1012,01/24/2014 12:04:23,,RLAVE
IGO1013,01/24/2014 12:04:26,,FFTDA
IGO1014,01/24/2014 12:04:36,,FABDU
IGO1015,01/24/2014 12:05:00,,HS B
IGO1016,01/24/2014 12:05:11,,RVKUB
IGO1017,01/24/2014 12:05:14,,RFIUB
IGO1018,01/24/2014 12:05:21,,RABDT
IGO1019,01/24/2014 12:05:24,,YWW/SF
IGO1020,01/24/2014 12:05:24,,XHHUB
IGO1021,01/24/2014 12:05:24,,XAADA
IGO1022,01/24/2014 12:05:24,,XBBONLODTVE
IGO1023,01/24/2014 12:05:24,,XCCDUKHKJ
IGO1024,01/24/2014 12:05:44,,SAS
IGO1025,01/24/2014 12:05:46,,FFO
IGO1026,01/24/2014 12:06:28,,SPX
IGO1027,01/24/2014 12:06:32,,SPS
IGO1028,01/24/2014 12:06:38,,HC K
IGO1029,01/24/2014 12:06:48,,SAS
IGO1030,01/24/2014 12:07:18,,PVR YVF 2DTLOKH 3KJUBWHDAON
IGO1031,01/24/2014 12:07:28,,HB
IGO1032,01/24/2014 12:07:34,,H KK
IGO1033,01/24/2014 12:07:47,,HB K
IGO1034,01/24/2014 12:07:55,,YFIBK
IGO1035,01/24/2014 12:07:55,,XAAUBDA
IGO1036,01/24/2014 12:07:55,,XBBDTLOVEONFN
IGO1037,01/24/2014 12:07:55,,XCCDUKJPCPVVR
IGO1038,01/24/2014 12:09:24,,SAM
SEP2116,01/24/2014 12:09:34,,PMR YVV 3VRDTJPPVFN
IGO1039,01/24/2014 12:09:41,,RABFN
IGO1040,01/24/2014 12:09:50,,FFO
IGO1041,01/24/2014 12:09:54,,RAAFN
IGO1042,01/24/2014 12:10:01,,AFCFNUB D
IGO1043,01/24/2014 12:10:02,,SAM
IGO1044,01/24/2014 12:10:04,,RFIFN
IGO1045,01/24/2014 12:10:07,,FFTFN
IGO1046,01/24/2014 12:10:12,,FFTUB
IGO1047,01/24/2014 12:10:14,,SAM
IGO1048,01/24/2014 12:10:23,,RLADA
IGO1049,01/24/2014 12:10:30,,RABVR
IGO1050,01/24/2014 12:10:30,,YWW/SF
IGO1051,01/24/2014 12:10:30,,XHHUB
IGO1052,01/24/2014 12:10:30,,XAAFN
IGO1053,01/24/2014 12:10:30,,XBBDAONDTLOVR
IGO1054,01/24/2014 12:10:30,,XCCDUVEKJPC
IGO1055,01/24/2014 12:11:21,,RAADA
IGO1056,01/24/2014 12:11:42,,FFO
IGO1057,01/24/2014 12:11:56,,MPWUB
IGO1058,01/24/2014 12:11:57,,FFO
SEP2117,01/24/2014 12:11:58,,PDU YWE 1VE 2ONDA 3FNWHUBLODTVRDG
IGO1059,01/24/2014 12:12:14,,HB
IGO1060,01/24/2014 12:12:17,,RAADT
IGO1061,01/24/2014 12:12:19,,FAVDT
IGO1062,01/24/2014 12:12:20,,RMMDT
IGO1063,01/24/2014 12:12:35,,RLAUB
SEP2118,01/24/2014 12:12:37,,PVE YWE 1DU 2ONDA 3FNWHUBLODTVRDG
IGO1064,01/24/2014 12:12:38,,FLADA
IGO1065,01/24/2014 12:12:40,,FAALO
IGO1066,01/24/2014 12:12:43,,RLBVR
SEP2119,01/24/2014 12:12:53,,AHODAVRON
IGO1067,01/24/2014 12:12:59,,AHODAVRON
IGO1068,01/24/2014 12:13:02,,YSM
IGO1069,01/24/2014 12:13:02,,XHHDT
IGO1070,01/24/2014 12:13:02,,XAALO
IGO1071,01/24/2014 12:13:02,,XBBDAONFN
IGO1072,01/24/2014 12:13:02,,XCCPCKJVEDU
SEP2120,01/24/2014 12:13:04,,AGTONDU
IGO1073,01/24/2014 12:13:05,,RABDU
IGO1074,01/24/2014 12:13:25,,RAADU
IGO1075,01/24/2014 12:13:31,,RMODT
IGO1076,01/24/2014 12:13:34,,AMMDTDU
SEP2121,01/24/2014 12:13:40,,PON YSH 0DA 2DUVE 3FNWHUBVRLODGDQ
IGO1077,01/24/2014 12:13:41,,AMIDUDT D
IGO1078,01/24/2014 12:13:42,,HB
IGO1079,01/24/2014 12:13:52,,FFSDU
IGO1080,01/24/2014 12:13:54,,RFTDT
IGO1081,01/24/2014 12:13:56,,RMMDT
IGO1082,01/24/2014 12:14:22,,RLBON
IGO1083,01/24/2014 12:14:29,,FFO
IGO1084,01/24/2014 12:14:30,,RLADT
IGO1085,01/24/2014 12:14:32,,AAMDU FAV
SEP2122,01/24/2014 12:14:33,,PDQ YWW/SF 0DG 3VRVEONDADUFNWHUBLO
IGO1086,01/24/2014 12:14:37,,FFTDU
IGO1087,01/24/2014 12:15:03,,FVP
IGO1088,01/24/2014 12:15:04,,FVP
IGO1089,01/24/2014 12:15:05,,FVP
SEP2123,01/24/2014 12:15:07,,PDA YSH 0ON 2DUVE 3FNWHUBVRLODGDQ
IGO1090,01/24/2014 12:15:08,,AVPFN
IGO1091,01/24/2014 12:15:14,,FFODU
IGO1092,01/24/2014 12:15:22,,RABVE WT
IGO1093,01/24/2014 12:15:23,,YWW
IGO1094,01/24/2014 12:15:30,,XAADUFNLO
IGO1095,01/24/2014 12:15:34,,XBBDAVE
IGO1096,01/24/2014 12:15:36,,XCCKJ
IGO1097,01/24/2014 12:15:55,,AADU FAV
IGO1098,01/24/2014 12:15:56,,SAS
IGO1099,01/24/2014 12:16:00,,SAS
IGO1100,01/24/2014 12:16:09,,AAUDU
IGO1101,01/24/2014 12:16:21,,FFSDU CROTCH
SEP2124,01/24/2014 12:16:31,,VDG YWE/SF 0DQ 3DTVEDAONDULOFNWH
IGO1102,01/24/2014 12:16:32,,RLALO
IGO1103,01/24/2014 12:16:37,,FFTDU
IGO1104,01/24/2014 12:16:39,,FFODU
IGO1105,01/24/2014 12:17:06,,RABON
IGO1106,01/24/2014 12:17:09,,RFTDU
SEP2125,01/24/2014 12:17:14,,PLO WYW/SF 0FN 1DADU 2WHVE 3DTDQDG
